"","Zuzanna","Julia","Lena","Maja","Hanna","Zofia","Amelia","Alicja","Aleksandra","Natalia","Oliwia","Maria","Wiktoria","Emilia","Antonina","Laura","Anna","Nadia","Pola","Liliana","Nikola","Gabriela"
"3692",0,0,77,40,66,95,129,0,0,0,0,0,80,48,47,19,6,0,0,0,0,0
"3693",0,0,58,62,66,75,118,0,0,0,0,0,90,3,30,20,5,0,0,0,0,0
"3694",0,0,79,15,60,100,189,2,0,0,0,0,50,0,28,26,8,0,0,1,0,0
"3695",0,0,75,11,59,100,196,0,0,0,0,0,44,0,50,32,8,0,0,1,0,0
"3696",0,0,90,1,136,100,327,0,0,0,0,0,40,0,33,9,8,0,0,1,0,0
"3697",0,0,73,40,122,88,229,0,0,0,0,0,100,3,41,17,6,0,0,0,0,0
"3698",0,0,80,0,37,100,61,2,0,0,0,0,50,0,13,8,8,0,0,1,0,0
"3699",0,0,86,24,97,100,138,0,0,0,0,0,60,0,61,18,8,0,0,1,0,0
"3700",0,0,58,78,78,64,315,3,0,0,0,0,100,3,64,15,6,0,0,0,0,0
"3701",0,0,72,47,60,100,135,0,0,0,0,0,74,0,7,29,8,0,0,1,0,0
"3702",0,0,66,22,69,59,165,1,0,0,0,0,63,23,48,27,3,0,0,0,0,0
"3703",0,0,89,9,126,100,272,1,0,0,0,0,40,0,25,16,8,0,0,1,0,0
"3704",0,0,73,49,50,100,102,1,0,0,0,0,57,0,35,17,8,0,0,1,0,0
"3705",0,0,86,9,66,100,119,0,0,0,0,0,57,0,62,13,8,0,0,1,0,0
"3706",0,0,80,2,67,95,224,2,0,0,0,0,39,14,15,40,6,0,0,0,0,0
"3707",0,0,78,7,74,94,184,1,0,0,0,0,57,32,19,16,6,0,0,0,0,0
"3708",0,0,63,49,31,90,202,1,0,0,0,0,89,34,20,25,2,0,0,0,0,0
"3709",0,0,55,0,56,56,80,9,0,0,0,0,33,31,33,9,2,0,0,0,0,0
"3710",0,0,70,65,85,100,172,1,0,0,0,0,77,0,16,31,8,0,0,1,0,0
"3711",0,0,74,17,72,92,229,3,0,0,0,0,45,12,27,28,6,0,0,0,0,0
"3712",0,0,59,69,47,69,84,0,0,0,0,0,86,10,46,13,5,0,0,0,0,0
"3713",0,0,64,30,58,89,110,6,0,0,0,0,74,15,4,46,5,0,0,0,0,0
"3714",0,0,79,1,68,100,133,4,0,0,0,0,60,0,36,30,8,0,0,1,0,0
"3715",0,0,75,59,112,100,413,0,0,0,0,0,80,0,30,33,8,0,0,1,0,0
"3716",0,0,74,48,65,96,158,0,0,0,0,0,81,0,40,25,6,0,0,1,0,0
"3717",0,0,87,2,79,100,236,0,0,0,0,0,40,0,18,44,8,0,0,1,0,0
"3718",0,0,76,0,46,100,102,0,0,1,0,0,100,0,100,7,8,0,0,1,0,0
"3719",0,0,75,37,58,93,152,0,0,0,0,0,71,13,29,14,6,0,0,0,0,0
"3720",0,0,73,23,18,100,44,0,0,0,0,0,67,0,35,20,8,0,0,1,0,0
"3721",0,0,74,37,113,85,182,0,0,0,0,0,86,23,38,13,5,0,0,0,0,0
"3722",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"3723",0,0,59,98,44,92,127,2,0,0,0,0,100,40,20,15,6,0,0,0,0,0
"3724",0,0,62,120,17,100,21,3,0,0,0,0,75,0,50,4,8,0,0,1,0,0
"3725",0,0,61,63,112,94,254,3,0,0,0,0,91,7,44,16,6,0,0,0,0,0
"3726",0,0,59,20,55,80,180,2,0,0,0,0,80,0,65,49,4,0,0,0,0,0
"3727",0,0,73,77,79,100,241,0,0,0,0,0,83,0,35,20,8,0,0,1,0,0
"3728",0,0,75,0,68,100,97,1,0,1,0,0,100,0,47,17,8,0,0,1,0,0
"3729",0,0,73,26,68,100,199,0,0,0,0,0,40,0,33,13,8,0,0,1,0,0
"3730",0,0,74,18,66,100,274,2,0,0,0,0,67,0,39,28,8,0,0,1,0,0
"3731",0,0,80,34,34,100,168,4,0,0,0,0,50,0,20,5,8,0,0,1,0,0
"3732",0,0,77,43,59,100,0,0,0,0,0,0,31,0,14,0,8,1,0,1,0,0
"3733",0,0,77,33,64,91,133,1,0,0,0,0,71,24,61,23,6,0,0,0,0,0
"3734",0,0,75,87,89,100,194,2,0,0,0,0,100,0,17,12,8,0,0,1,0,0
"3735",0,0,65,88,89,96,216,2,0,0,0,0,90,44,43,51,6,0,0,0,0,0
"3736",0,0,66,54,93,96,248,2,0,0,0,0,63,30,32,47,6,0,0,0,0,0
"3737",0,0,85,12,189,100,386,0,0,0,0,0,24,0,15,28,8,0,0,1,0,0
"3738",0,0,75,27,94,96,223,0,0,0,0,0,78,9,50,26,6,0,0,0,0,0
"3739",0,0,62,46,81,62,137,1,0,0,0,0,100,34,38,13,4,0,0,0,0,0
"3740",0,0,67,41,92,86,300,1,0,0,0,0,56,32,14,24,6,0,0,0,0,0
"3741",0,0,80,1,57,95,207,0,0,0,0,0,82,66,71,9,6,0,0,0,0,0
"3742",0,0,91,3,152,100,401,0,0,0,0,0,25,0,44,9,8,0,0,1,0,0
"3743",0,0,79,0,70,94,131,0,0,0,0,0,38,0,29,17,6,0,0,1,0,0
"3744",0,0,73,11,126,98,252,4,0,0,0,0,71,38,38,49,5,0,0,0,0,0
"3745",0,0,69,17,90,100,200,0,0,0,0,0,80,0,42,24,8,0,0,1,0,0
"3746",0,0,80,2,62,100,151,2,0,0,0,0,50,0,19,16,8,0,0,1,0,0
"3747",0,0,64,93,77,100,223,6,0,0,0,0,100,0,10,21,8,0,0,1,0,0
"3748",0,0,80,9,83,95,329,2,0,0,0,0,40,36,14,31,6,0,0,0,0,0
"3749",0,0,70,48,36,88,0,0,0,0,0,0,75,20,33,9,6,1,0,0,0,0
"3750",0,0,65,60,42,92,106,2,0,0,0,0,83,22,31,13,5,0,0,0,0,0
"3751",0,0,74,41,80,100,327,3,0,0,0,0,71,0,21,42,8,0,0,1,0,0
"3752",0,0,64,44,44,67,120,2,0,0,0,0,100,74,0,3,2,0,0,0,0,0
"3753",0,0,63,68,62,81,110,0,0,0,0,0,88,13,44,16,6,0,0,0,0,0
"3754",0,0,71,74,63,94,206,4,0,0,0,0,67,49,33,35,6,0,0,0,0,0
"3755",0,0,54,108,66,50,164,1,0,0,0,0,100,3,33,7,5,0,0,0,0,0
"3756",0,0,77,46,103,98,311,0,0,0,0,0,69,0,36,42,6,0,0,1,0,0
"3757",0,0,57,72,75,81,193,1,0,0,0,0,100,6,52,21,6,0,0,0,0,0
"3758",0,0,69,95,69,93,211,2,0,0,0,0,100,0,36,12,6,0,0,1,0,0
"3759",0,0,69,48,20,86,51,3,0,0,0,0,100,54,43,9,2,0,0,0,0,0
"3760",0,0,62,36,81,33,144,0,0,0,0,0,75,17,22,9,2,0,0,0,0,0
"3761",0,0,66,64,55,91,163,0,0,0,0,0,89,13,42,33,6,0,0,0,0,0
"3762",0,0,65,72,77,90,243,6,0,0,0,0,86,7,57,30,5,0,0,0,0,0
"3763",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"3764",0,0,58,54,81,91,206,2,0,0,0,0,64,35,50,34,5,0,0,0,0,0
"3765",0,0,56,66,69,94,140,0,0,0,0,0,71,1,47,18,6,0,0,0,0,0
"3766",0,0,78,1,94,100,341,3,0,0,0,0,38,0,41,34,8,0,0,1,0,0
"3767",0,0,73,76,208,88,420,0,0,0,0,0,75,64,25,8,6,0,0,0,0,0
"3768",0,0,84,0,72,100,149,0,0,0,0,0,80,0,44,27,8,0,0,1,0,0
"3769",0,0,91,1,123,100,278,0,0,0,0,0,63,0,32,19,8,0,0,1,0,0
"3770",0,0,80,10,89,100,314,0,0,0,0,0,73,0,17,18,8,0,0,1,0,0
"3771",0,0,90,1,80,100,176,1,0,0,0,0,50,0,53,19,8,0,0,1,0,0
"3772",0,0,80,51,187,100,335,3,0,0,0,0,20,0,11,11,8,0,0,1,0,0
"3773",0,0,56,39,124,84,370,1,0,0,0,0,54,4,16,31,6,0,0,0,0,0
"3774",0,0,84,13,54,100,145,0,0,0,0,0,40,0,27,15,8,0,0,1,0,0
"3775",0,0,82,45,115,100,212,0,0,0,0,0,75,0,33,15,8,0,0,1,0,0
"3776",0,0,89,2,149,100,273,0,0,0,0,0,57,0,24,69,7,0,0,1,0,0
"3777",0,0,68,6,86,89,298,1,0,0,0,0,63,53,47,22,6,0,0,0,0,0
"3778",0,0,79,3,56,100,345,2,0,0,0,0,47,0,19,53,8,0,0,1,0,0
"3779",0,0,62,30,40,85,93,0,0,0,0,0,57,3,54,13,2,0,0,0,0,0
"3780",0,0,65,43,31,100,65,0,0,0,0,0,82,0,22,18,8,0,0,1,0,0
"3781",0,0,63,88,51,100,271,1,0,0,0,0,100,0,32,26,8,0,0,1,0,0
"3782",0,0,60,62,69,73,159,0,0,0,0,0,88,2,33,22,6,0,0,0,0,0
"3783",0,0,87,3,120,100,336,2,0,0,0,0,47,0,14,35,8,0,0,1,0,0
"3784",0,0,62,92,69,94,193,0,0,0,0,0,100,24,24,17,6,0,0,0,0,0
"3785",0,0,64,35,91,93,281,2,0,0,0,0,41,7,32,60,3,0,0,0,0,0
"3786",0,0,72,57,76,98,190,1,0,0,0,0,95,64,61,54,6,0,0,0,0,0
"3787",0,0,72,24,62,93,172,2,0,0,0,0,89,11,60,15,6,0,0,0,0,0
"3788",0,0,62,75,93,88,214,0,0,0,0,0,71,5,25,24,6,0,0,0,0,0
"3789",0,0,57,70,69,65,208,6,0,0,0,0,64,3,40,20,6,0,0,0,0,0
"3790",0,0,73,56,100,95,237,1,0,0,0,0,60,62,58,40,6,0,0,0,0,0
"3791",0,0,71,0,37,100,0,1,0,1,0,0,100,0,50,0,8,1,0,1,0,0
"3792",0,0,61,93,50,63,93,1,0,0,0,0,75,18,50,8,5,0,0,0,0,0
"3793",0,0,71,37,127,96,483,0,0,0,0,0,43,17,4,25,6,0,0,0,0,0
"3794",0,0,75,34,117,100,311,5,0,0,0,0,45,0,42,45,8,0,0,1,0,0
"3795",0,0,66,34,95,75,283,4,0,0,0,0,57,11,38,16,6,0,0,0,0,0
"3796",0,0,79,0,81,94,0,3,0,0,0,0,50,43,17,0,6,1,0,0,0,0
"3797",0,0,64,55,56,100,243,1,0,0,0,0,80,0,25,24,8,0,0,1,0,0
"3798",0,0,78,21,83,100,240,1,0,0,0,0,50,0,29,56,8,0,0,1,0,0
"3799",0,0,88,8,77,95,204,0,0,0,0,0,57,71,25,20,6,0,0,0,0,0
"3800",0,0,83,0,71,100,229,3,0,0,0,0,71,0,43,14,8,0,0,1,0,0
"3801",0,0,69,28,73,93,274,6,0,0,0,0,58,40,43,47,6,0,0,0,0,0
"3802",0,0,56,51,59,95,0,0,0,0,0,0,67,13,38,40,3,1,0,0,0,0
"3803",0,0,84,18,95,100,192,0,0,0,0,0,44,0,22,18,8,0,0,1,0,0
"3804",0,0,66,25,133,79,371,2,0,0,0,0,86,23,55,29,5,0,0,0,0,0
"3805",0,0,55,57,75,83,179,1,0,0,0,0,64,2,29,24,5,0,0,0,0,0
"3806",0,0,66,15,84,97,367,0,0,0,0,0,31,2,32,20,6,0,0,0,0,0
"3807",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"3808",0,0,89,4,78,100,468,0,0,0,0,0,33,0,20,10,8,0,0,1,0,0
"3809",0,0,85,0,110,95,261,0,0,0,0,0,25,63,21,19,6,0,0,0,0,0
"3810",0,0,91,2,122,100,288,0,0,0,0,0,29,0,31,34,8,0,0,1,0,0
"3811",0,0,80,42,100,100,290,1,0,0,0,0,40,0,30,10,8,0,0,1,0,0
"3812",0,0,76,13,78,100,268,2,0,0,0,0,43,0,28,35,8,0,0,1,0,0
"3813",0,0,60,32,74,88,205,4,0,0,0,0,80,4,59,34,6,0,0,0,0,0
"3814",0,0,69,38,90,89,161,1,0,0,0,0,90,61,26,19,6,0,0,0,0,0
"3815",0,0,61,38,127,86,252,0,0,0,0,0,53,1,47,43,3,0,0,0,0,0
"3816",0,0,77,1,75,89,177,2,0,0,0,0,25,19,22,9,6,0,0,0,0,0
"3817",0,0,70,103,96,93,227,1,0,0,0,0,100,0,40,15,6,0,0,1,0,0
"3818",0,0,73,39,105,95,169,0,0,0,0,0,57,21,14,21,6,0,0,0,0,0
"3819",0,0,87,1,115,100,240,0,0,0,0,0,67,0,58,12,8,0,0,1,0,0
"3820",0,0,66,45,36,100,23,1,0,0,0,0,74,0,19,8,8,0,0,1,0,0
"3821",0,0,86,0,90,100,318,0,0,0,0,0,50,0,62,13,8,0,0,1,0,0
"3822",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"3823",0,0,77,13,69,94,149,0,0,0,0,0,71,7,72,18,6,0,0,0,0,0
"3824",0,0,63,54,51,100,309,6,0,0,0,0,52,0,32,25,8,0,0,1,0,0
"3825",0,0,85,53,159,100,154,0,0,0,0,0,100,0,50,4,8,0,0,1,0,0
"3826",0,0,69,57,100,92,216,2,0,0,0,0,100,26,42,14,6,0,0,0,0,0
"3827",0,0,76,3,72,86,164,0,0,0,0,0,36,45,14,29,6,0,0,0,0,0
"3828",0,0,55,60,75,75,294,0,0,0,0,0,64,5,36,31,3,0,0,0,0,0
"3829",0,0,74,27,121,67,268,1,0,0,0,0,80,26,38,21,5,0,0,0,0,0
"3830",0,0,73,0,66,92,207,0,0,0,0,0,80,2,33,24,6,0,0,0,0,0
"3831",0,0,74,47,59,100,101,2,0,0,0,0,100,0,50,14,8,0,0,1,0,0
"3832",0,0,85,18,99,100,0,1,0,0,0,0,67,0,0,0,8,1,0,1,0,0
"3833",0,0,62,62,100,97,307,0,0,0,0,0,71,16,16,32,6,0,0,0,0,0
"3834",0,0,59,91,32,100,78,3,0,0,0,0,90,0,43,22,8,0,0,1,0,0
"3835",0,0,65,22,71,79,151,1,0,0,0,0,63,33,36,14,2,0,0,0,0,0
"3836",0,0,64,11,69,93,173,2,0,0,0,0,35,3,20,55,6,0,0,0,0,0
"3837",0,0,82,36,60,100,108,0,0,0,0,0,56,0,28,18,8,0,0,1,0,0
"3838",0,0,83,4,67,100,221,0,0,0,0,0,29,0,21,21,8,0,0,1,0,0
"3839",0,0,73,30,83,95,188,11,0,0,0,0,67,29,27,22,2,0,0,0,0,0
"3840",0,0,65,50,39,95,116,1,0,0,0,0,69,15,32,22,6,0,0,0,0,0
"3841",0,0,84,19,103,100,187,1,0,0,0,0,70,0,26,31,8,0,0,1,0,0
"3842",0,0,78,7,13,100,21,3,0,0,0,0,75,0,64,11,8,0,0,1,0,0
"3843",0,0,80,4,76,92,250,2,0,0,0,0,75,0,33,12,6,0,0,1,0,0
"3844",0,0,65,49,48,95,121,0,0,0,0,0,75,14,25,21,6,0,0,0,0,0
"3845",0,0,77,2,82,94,157,0,0,0,0,0,50,18,33,18,2,0,0,0,0,0
"3846",0,0,51,87,70,62,169,0,0,0,0,0,64,2,33,21,6,0,0,0,0,0
"3847",0,0,79,2,59,100,135,1,0,0,0,0,60,0,45,31,8,0,0,1,0,0
"3848",0,0,86,5,68,100,168,2,0,0,0,0,36,0,30,47,8,0,0,1,0,0
"3849",0,0,73,15,67,92,185,0,0,0,0,0,80,62,67,18,6,0,0,0,0,0
"3850",0,0,20,22,59,99,173,9,1,0,0,0,62,8,25,77,2,0,0,0,0,0
"3851",0,0,86,7,120,97,349,0,0,0,0,0,50,19,34,35,6,0,0,0,0,0
"3852",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"3853",0,0,87,3,103,100,441,2,0,0,0,0,33,0,48,23,8,0,0,1,0,0
"3854",0,0,71,0,81,89,172,0,0,1,0,0,100,52,44,9,2,0,0,0,0,0
"3855",0,0,67,0,106,92,240,1,0,0,0,0,40,4,31,13,5,0,0,0,0,0
"3856",0,0,70,79,48,100,88,1,0,0,0,0,89,0,8,12,8,0,0,1,0,0
"3857",0,0,84,8,141,100,454,2,0,0,0,0,33,0,17,30,8,0,0,1,0,0
"3858",0,0,88,1,75,100,374,1,0,0,0,0,44,0,17,23,8,0,0,1,0,0
"3859",0,0,82,2,106,100,336,2,0,0,0,0,31,0,22,23,8,0,0,1,0,0
"3860",0,0,88,7,88,100,261,0,0,0,0,0,36,0,23,22,8,0,0,1,0,0
"3861",0,0,70,62,58,100,310,4,0,0,0,0,88,0,12,17,8,0,0,1,0,0
"3862",0,0,72,75,76,100,221,3,0,0,0,0,100,0,54,13,8,0,0,1,0,0
"3863",0,0,68,35,38,88,269,3,0,0,0,0,78,29,25,10,2,0,0,0,0,0
"3864",0,0,79,7,38,100,116,1,0,0,0,0,44,0,13,16,8,0,0,1,0,0
"3865",0,0,86,1,75,100,232,2,0,0,0,0,29,0,17,23,8,0,0,1,0,0
"3866",0,0,64,87,70,85,203,1,0,0,0,0,100,12,20,20,5,0,0,0,0,0
"3867",0,0,75,7,123,83,278,1,0,0,0,0,75,20,17,6,6,0,0,0,0,0
"3868",0,0,65,86,67,92,251,1,0,0,0,0,100,11,79,24,5,0,0,0,0,0
"3869",0,0,63,114,98,100,213,0,0,0,0,0,100,0,50,4,8,0,0,1,0,0
"3870",0,0,82,9,103,92,240,1,0,0,0,0,50,28,50,26,6,0,0,0,0,0
"3871",0,0,87,0,67,100,133,0,0,0,0,0,40,0,55,2,8,0,0,1,0,0
"3872",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"3873",0,0,59,16,90,50,0,0,0,0,0,0,100,9,83,6,5,1,0,0,0,0
"3874",0,0,84,5,74,96,138,1,0,0,0,0,57,30,57,28,6,0,0,0,0,0
"3875",0,0,85,8,123,100,244,0,0,0,0,0,67,0,46,21,8,0,0,1,0,0
"3876",0,0,78,9,50,94,119,1,0,0,0,0,75,27,38,16,6,0,0,0,0,0
"3877",0,0,87,4,83,100,152,0,0,0,0,0,67,0,62,21,8,0,0,1,0,0
"3878",0,0,69,0,62,80,88,0,0,0,0,0,50,5,40,5,6,0,0,0,0,0
"3879",0,0,64,100,17,100,52,0,0,0,0,0,100,0,58,14,8,0,0,1,0,0
"3880",0,0,56,32,145,78,447,1,0,0,0,0,43,1,22,18,2,0,0,0,0,0
"3881",0,0,86,14,181,100,456,0,0,0,0,0,33,0,22,18,8,0,0,1,0,0
"3882",0,0,55,86,101,96,343,1,0,0,0,0,84,2,28,47,3,0,0,0,0,0
"3883",0,0,50,58,76,72,239,2,0,0,0,0,80,2,36,9,2,0,0,0,0,0
"3884",0,0,85,0,81,100,166,0,0,0,0,0,29,0,36,22,8,0,0,1,0,0
"3885",0,0,68,81,65,100,128,6,0,0,0,0,88,0,65,17,8,0,0,1,0,0
"3886",0,0,85,20,145,100,269,0,0,0,0,0,64,0,25,20,8,0,0,1,0,0
"3887",0,0,83,0,109,96,293,0,0,0,0,0,44,26,35,17,4,0,0,0,0,0
"3888",0,0,66,44,128,80,133,0,0,0,0,0,100,8,60,15,2,0,0,0,0,0
"3889",0,0,60,35,116,87,303,0,0,0,0,0,50,5,27,45,6,0,0,0,0,0
"3890",0,0,68,79,63,97,126,2,0,0,0,0,83,36,17,29,6,0,0,0,0,0
"3891",0,0,81,8,64,98,107,1,0,0,0,0,55,0,71,49,7,0,0,1,0,0
"3892",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"3893",0,0,81,53,83,100,184,2,0,0,0,0,75,0,44,16,8,0,0,1,0,0
"3894",0,0,79,12,89,95,306,1,0,0,0,0,60,15,24,21,6,0,0,0,0,0
"3895",0,0,82,12,97,100,0,0,0,0,0,0,31,0,14,21,8,1,0,1,0,0
"3896",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"3897",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"3898",0,0,64,0,24,67,58,1,0,1,0,0,100,75,67,3,4,0,0,0,0,0
"3899",0,0,63,0,42,100,112,2,0,1,0,0,100,0,100,3,8,0,0,1,0,0
"3900",0,0,83,8,73,97,187,1,0,0,0,0,89,0,79,34,6,0,0,1,0,0
"3901",0,0,59,94,92,69,174,0,0,0,0,0,80,0,62,13,6,0,0,0,0,0
"3902",0,0,70,17,53,94,97,1,0,0,0,0,60,0,38,16,6,0,0,1,0,0
"3903",0,0,64,81,43,93,0,2,0,0,0,0,86,38,53,0,6,1,0,0,0,0
"3904",0,0,82,37,84,100,144,3,0,0,0,0,71,0,28,31,8,0,0,1,0,0
"3905",0,0,73,59,61,100,139,3,0,0,0,0,78,0,14,14,8,0,0,1,0,0
"3906",0,0,82,0,67,100,306,1,0,0,0,0,46,0,32,19,8,0,0,1,0,0
"3907",0,0,65,86,71,100,163,0,0,0,0,0,88,0,13,24,8,0,0,1,0,0
"3908",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"3909",0,0,70,32,61,100,125,5,0,0,0,0,74,0,9,38,8,0,0,1,0,0
"3910",0,0,74,72,94,100,217,2,0,0,0,0,75,0,57,30,8,0,0,1,0,0
"3911",0,0,80,12,136,100,391,1,0,0,0,0,67,0,44,30,8,0,0,1,0,0
"3912",0,0,63,94,58,100,134,0,0,0,0,0,80,0,33,6,8,0,0,1,0,0
"3913",0,0,83,18,52,100,122,1,0,0,0,0,100,0,38,13,8,0,0,1,0,0
"3914",0,0,57,32,97,91,221,7,0,0,0,0,71,5,53,64,5,0,0,0,0,0
"3915",0,0,61,42,33,75,46,4,0,0,0,0,67,9,50,8,6,0,0,0,0,0
"3916",0,0,78,10,70,94,202,1,0,0,0,0,38,0,18,17,6,0,0,1,0,0
"3917",0,0,67,36,38,95,88,3,0,0,0,0,50,44,33,21,6,0,0,0,0,0
"3918",0,0,61,55,30,100,159,0,0,0,0,0,100,0,33,37,8,0,0,1,0,0
"3919",0,0,61,26,92,95,214,6,0,0,0,0,33,4,21,79,6,0,0,0,0,0
"3920",0,0,63,65,53,88,97,4,0,0,0,0,44,18,18,18,6,0,0,0,0,0
"3921",0,0,58,65,80,72,170,0,0,0,0,0,100,6,44,21,5,0,0,0,0,0
"3922",0,0,71,23,55,89,166,0,0,0,0,0,100,50,68,38,6,0,0,0,0,0
"3923",0,0,60,8,95,73,120,0,0,0,0,0,75,1,27,19,2,0,0,0,0,0
"3924",0,0,77,43,97,86,191,0,0,0,0,0,100,45,50,14,6,0,0,0,0,0
"3925",0,0,62,47,46,82,75,1,0,0,0,0,71,29,59,23,4,0,0,0,0,0
"3926",0,0,78,27,72,100,105,0,0,0,0,0,55,0,20,4,8,0,0,1,0,0
"3927",0,0,78,19,35,100,92,0,0,0,0,0,55,0,8,13,8,0,0,1,0,0
"3928",0,0,72,0,70,95,88,0,0,0,0,0,9,49,10,20,2,0,0,0,0,0
"3929",0,0,64,17,81,76,282,0,0,0,0,0,65,1,33,33,5,0,0,0,0,0
"3930",0,0,91,8,101,100,262,0,0,0,0,0,50,0,0,9,8,0,0,1,0,0
"3931",0,0,89,7,107,100,280,0,0,0,0,0,60,0,50,16,8,0,0,1,0,0
"3932",0,0,58,24,88,86,164,4,0,0,0,0,78,4,41,24,4,0,0,0,0,0
"3933",0,0,73,84,41,100,124,0,0,0,0,0,83,0,50,8,8,0,0,1,0,0
"3934",0,0,62,79,40,89,81,2,0,0,0,0,88,15,33,18,6,0,0,0,0,0
"3935",0,0,75,35,63,100,181,0,0,0,0,0,50,0,28,39,8,0,0,1,0,0
"3936",0,0,83,25,94,100,195,1,0,0,0,0,44,0,28,18,8,0,0,1,0,0
"3937",0,0,75,24,80,94,171,0,0,0,0,0,56,0,53,17,6,0,0,1,0,0
"3938",0,0,61,36,29,100,113,2,0,0,0,0,54,0,28,33,8,0,0,1,0,0
"3939",0,0,66,72,60,97,177,3,0,0,0,0,82,0,65,37,7,0,0,1,0,0
"3940",0,0,77,50,67,100,112,0,0,0,0,0,38,0,8,13,8,0,0,1,0,0
"3941",0,0,64,27,124,47,242,4,0,0,0,0,100,2,74,19,5,0,0,0,0,0
"3942",0,0,60,4,32,71,53,6,0,0,0,0,67,14,57,7,2,0,0,0,0,0
"3943",0,0,85,3,72,93,216,1,0,0,0,0,60,0,11,28,6,0,0,1,0,0
"3944",0,0,62,52,74,93,264,2,0,0,0,0,47,4,50,58,6,0,0,0,0,0
"3945",0,0,89,6,155,100,317,0,0,0,0,0,80,0,20,10,8,0,0,1,0,0
"3946",0,0,72,25,95,88,245,1,0,0,0,0,89,18,44,29,5,0,0,0,0,0
"3947",0,0,65,45,68,66,172,3,0,0,0,0,71,22,28,29,5,0,0,0,0,0
"3948",0,0,73,76,54,100,131,2,0,0,0,0,100,0,27,11,8,0,0,1,0,0
"3949",0,0,59,0,65,96,141,4,0,0,0,0,43,1,16,25,6,0,0,0,0,0
"3950",0,0,76,65,63,100,210,0,0,0,0,0,100,0,55,11,8,0,0,1,0,0
"3951",0,0,71,53,34,89,76,0,0,0,0,0,67,37,11,9,6,0,0,0,0,0
"3952",0,0,66,36,156,80,256,1,0,0,0,0,48,22,43,46,4,0,0,0,0,0
"3953",0,0,74,0,60,98,142,0,0,0,0,0,40,18,28,47,6,0,0,0,0,0
"3954",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"3955",0,0,60,65,48,81,160,2,0,0,0,0,63,5,31,16,6,0,0,0,0,0
"3956",0,0,69,23,52,82,115,0,0,0,0,0,41,23,18,22,3,0,0,0,0,0
"3957",0,0,82,39,71,100,306,0,0,0,0,0,75,0,43,21,8,0,0,1,0,0
"3958",0,0,83,34,94,100,193,0,0,0,0,0,80,0,42,24,8,0,0,1,0,0
"3959",0,0,71,17,53,96,196,1,0,0,0,0,60,7,22,27,6,0,0,0,0,0
"3960",0,0,66,79,73,96,464,2,0,0,0,0,80,15,31,26,6,0,0,0,0,0
"3961",0,0,71,21,145,95,367,4,0,0,0,0,73,59,29,41,6,0,0,0,0,0
"3962",0,0,73,36,46,100,152,0,0,0,0,0,82,0,40,21,8,0,0,1,0,0
"3963",0,0,68,68,115,89,269,0,0,0,0,0,83,54,28,18,6,0,0,0,0,0
"3964",0,0,89,3,113,100,197,1,0,0,0,0,57,0,22,18,8,0,0,1,0,0
"3965",0,0,67,60,46,92,117,1,0,0,0,0,71,13,42,12,6,0,0,0,0,0
"3966",0,0,79,12,49,100,13,0,0,0,0,0,33,0,22,1,8,0,0,1,0,0
"3967",0,0,55,66,77,91,206,1,0,0,0,0,100,0,23,36,2,0,0,0,0,0
"3968",0,0,68,87,89,98,209,0,0,0,0,0,100,43,38,48,6,0,0,0,0,0
"3969",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"3970",0,0,86,7,49,100,130,0,0,0,0,0,50,0,24,17,8,0,0,1,0,0
"3971",0,0,56,77,80,95,203,0,0,0,0,0,77,3,14,19,6,0,0,0,0,0
"3972",0,0,58,63,79,93,265,1,0,0,0,0,91,13,48,28,5,0,0,0,0,0
"3973",0,0,65,87,109,81,246,0,0,0,0,0,100,11,24,21,5,0,0,0,0,0
"3974",0,0,83,58,87,100,339,0,0,0,0,0,83,0,45,12,8,0,0,1,0,0
"3975",0,0,78,10,38,100,195,6,0,0,0,0,68,0,51,38,7,0,0,1,0,0
"3976",0,0,82,29,84,100,163,0,0,0,0,0,67,0,53,17,8,0,0,1,0,0
"3977",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"3978",0,0,74,3,89,89,138,0,0,0,0,0,25,1,22,9,6,0,0,0,0,0
"3979",0,0,69,29,48,87,72,1,0,0,0,0,58,20,7,15,5,0,0,0,0,0
"3980",0,0,91,2,102,100,340,0,0,0,0,0,33,0,21,22,8,0,0,1,0,0
